
Alias to open .bashrc,alias openBashRC='source ~/.bashrc'
Make alias to kill a process,alias ll='ps ax | grep <pid_number>'
Alias to list hidden files,alias ll='ls -a'
Alias to view logs,alias llog='tail -f /var/log/{ kern,auth,mail, daemon}'
Alias to show aliases,alias
Alias to run python3 interactive mode,alias py3m='python3 -i'
Reset the command line view,clear
Empty the terminal buffer,clear
Get a new clean terminal interface,clear
Erase terminal screen contents,clear
Get rid of clutter on terminal,grep -v '^[\[\(]\|*]'
Start clean CLI,clear; alias ll='ls -l'
Reset command line UI,stty sane; clear
Free terminal screen before typing,clear
Clear shell before pasting code,clear
Restart the cron service,service cron restart
List all cron jobs for all users,grep CRON /etc/cron*; grep -r CRON ~/*;
Add a script to weekly cron folder,echo "01 * * * * /path/to/your/script.sh" >> /etc/cronicles weekly
Run cron in debug mode,cron -l
Reboot cron job,killall hxd dutyman cupsd haldaemon nscd gnome-socket-service avahi-daemon crond atd mysqldeamon postgresql psycopg2 mysqlmysqldir
Enable cron logging,echo "LOGLEVEL=debug crontab -l" | crontab -
Run cron job with custom PATH,echo "scheduling job (mtime) with custom path "/usr/bin/:/usr/local/bin":" | crontab -
Edit root's crontab,crontab -u(root) -e
Run a command every 5 minutes,screen -S myjob -c "sleep 5 && bash -c '$1'"
Check crontab for specific command,grep -r "\*.* your_command" /etc/crontabs/
Run job on weekends at 6 AM,0 6 * * 0 command_to_run
Schedule job at 6 PM only in December,0 18 *12 1-12 bash -c "(your_command_here)"
Create a job for restarting service daily,crontab -e <<EOF
0 0 * * * sudo systemctl restart <service_name>
EOF
Print current shell environment,echo " sourcing files [.bashrc]* [ $(pwd) ]"
Show all set environment values,env
Execute echo with HELLO=world,echo "HELLo=world" | sed 's/HL///'
Start Node.js server with PORT=8080,node --port 8080 server.js
Run make with CFLAGS defined in env,export CFLAGS=-g -O2 && make
Check if TERM is set,env -v | grep Term
Run sudo command with clean environment,sudo bash -c "export Sudo_Visible=true && clear && apt-get update && apt-get install --fix-broken -y $(apt-mark showmanual)"
Print and count environment variables,for key in $(env); do echo "$key=${!key}"; done | sort
List past commands in the current terminal session,history
Show top 10 commands from the history,history -n 10 | grep [0-9]+
Clear command history from memory,hash -l | grep $$ | cut -d' ' -f1 > /dev/null; echo "clear"
Run the previous command starting with 'git',bash -c "$@"
Read history from default file,history -a
Display history with only command names,fc -1 | cut -d' ' -f2-
Search for last executed file-related commands,history | grep -E ' ls|cd|rm|rmi| mkdir|touch'
Permanently delete one command from memory,echo 3 > /proc/sys/vm/drop_caches
Show all network connections,ip netshow
Display open files for user ID 1000,ps aux | grep 1000
List open files on TCP port 443,nmap -sT -p 443 | grep STATE -E 'ESTABLISHED|FIN_WAIT1|FIN_WAIT2|TIME_WAIT' | awk '{print $4}'
List files used by firefox,find /tmp -type f -name '*/*.xpi' -o \( -name '*firefox*' -o -name '*moz2'* \)
Run backup script and ignore terminal hangups,trap -Q /bin/argv0 /usr/bin/sudo /mnt/bin/backup_script &>>/var/log/backup.log
Run R script detached from terminal,nohup rscript scriptname.R &
Start Jupyter server via nohup,nohup jupyter notebook &
Start data scraping in background,screen -d -m bash -c "your_scraping_command_here"
Execute batch job safely,bash -c 'set +o noclobber; set -o xtrap "kill %$$ "; sh script.sh &'
Start long-running grep in background,screen -d -m grep keyword
Run ping and save result,echo "ping google.com" | tee pinging_google_$(date +"%Y-%m-%d_%H-%M-%S").log
Execute daemon manually,sudo /etc/init.d/daemon start
Reattach to the most recent screen session,screen -r
Start screen and run shell script,screen -dm /path/to/your/script.sh
Create screen for background process,screen -S bgproc
Use screen to run a long simulation,screen -dmv my_sim
Screen session for git pull,screen -d -m git bash
Start screen for CPU benchmark,screen -d -m -S cpu-benchmark bash
Send input to screen session,screen -d -m bash -c "read -p 'Enter a message: ' msg; echo \"\x1b]2;\${msg}\007\""
View logs from screen session,screen -ls | grep -v "NOT RUNNING" | awk '{print $0}'
Reload the ssh service,service ssh restart
Check if ssh is running,ps -eo pid,cmd | grep ssh
Check the smbd status,service smdb status
Stop the postfix service,sudo systemctl stop postfix
Reload the docker daemon,sudo systemctl restart docker
Start postfix email service,systemctl start postfix
Check status of a failing service 'failtest',systemctl status failtest
Sleep for half a second,echo "Waiting..."; sleep 0.5
Wait 10 minutes,sleep 600
Wait 5 minutes,sleep 300
Wait for 999 seconds,sleep 60*16
Wait for 20 minutes,sleep 20
Delay 2.75 minutes,sleep 2.75
Sleep for 1000 seconds,sleep 1000
Sleep for 77 seconds,sleep 77
Sleep in shell script for 0.09 seconds,sleep 0.09
Reload the sshd service,service sshd restart
Stop the ufw firewall service,ufw disable
Stop the cups service,sudo systemctl stop cups.service
Show systemctl version,systemctl --version
Start smbd service,sudo systemctl start nmbd
Disable and stop postfix,service postfix stop; update-rc postfix disable
Attach to the last used tmux session,tmux attach-session -t :10
List all windows in tmux,tmux ls
Scroll up in tmux,smatch -t u
Toggle between last two windows,echo -e "$(tput bell; tput cu)"
Kill tmux window by name,tmux kill-server; tmux new-session -d -s <window_name>
Move current pane to a new window,tmux move-pane -s -h
Kill a specific window,xdotool search --onlyvisible windowid $(xwininfo -id $(xmpping | awk '{print $1}'))

 
However that command doesn't kill the window but sends an event to the window.

xdotool getwindowfocus | xinput --shell set "Channel/button3" 'Button_press event 13'
Highlight current window,echo -ne "\033]2;Active Window\007"
Wait for specific process ID 1234,ps -p 1234
Wait for process that runs after a fork,for i in $(ps -eo pid,ppid,comm); do echo $i; sleep 0.1; done | grep -v $BASHPID
Wait for background tar compression,wait $$

or alternatively:
sleep $(ps -eo pcpu= -o pid --ppid=$$ | head -n 1 | awk '{print $1*1000}')
Run scp in background and wait,scp -b -oBatchMode true {filename} user@remotehost:/local/path &
Forked command and wait,for i in $@; do echo "$i"; done
Run long job and notify after wait,watch ps -ef | grep "$$" | awk '{print $NR}'
Sleep command and wait in script,sleep 10
Track number of running processes,ps -eo pid,ppid,cmd%20%sup%%20cpu%%20rss%

Alternatively, since you can use bash's process substitution feature, a one-liner could be:

ps -o pid,ppid,cmd,cputime,rss | sort | uniq | awk '{print $1" "$(NR-2)}'

However more commonly used and simple command to track running processes is:
ps -eo pid,ppid,cmd%

If you want number of running processes this could be a part of larger script, if so use the full one above.
Check logged-in users every 3 seconds,watch -n3 users
Display number of files in folder,ls -l | awk '{print $9}' | sed 's/[^0-9]*$//' | head -1
Watch IO stats,watch -d -n 1 cat /proc/diskio
Check load average visually,watch -d ps aux | grep CPU | awk 'NR==1+2*nr{print $9}'
Display inode stats,find . -type f -exec stat -c "%a %u %g %s %d" {} \;
Check for blocked processes,ps -eo pid,cmd%e | grep -v "PID TTY STAT USER TIME+ COMMAND"
Track number of failed login attempts,cat /var/log/authlog | grep "Failed password" | awk '{print $1}' | sort -u | wc -l
Make a GET request and follow redirects,curl -s --location https://example.com
Make a PUT request with data,curl -X POST -H "Content-Type:application/json" -d '{"key": "value"}' http://httpbin.org/put
Make a request with custom user agent,curl -H 'User-Agent: Custom User Agent' http://example.com
Make a request using HTTP/1.1,curl -X GET http://httpbin.org/ip
Make a request with custom DNS server,curl -x 'socks5h:// Custom DNS Server Address' http://example.com
Upload file via PUT,curl -XPUT http://httpbin.org/put -H "Content-Type: application/octet-stream" -T upload_file.txt
Fetch multiple URLs sequentially,while read url; do curl -s "$url"; done < urls.txt
Make request with keep-alive,curl -sF 'Keep-Alive: 100'
FTP create directory,ftp upload Dir1 -p << EOF
mkdir Dir2
EOF
ftp download -p << EOF
rmdir Dir2
EOF
Read email via POP3,cat << EOF
openssl s_client -connect mail.example.com:110 -auth login 2>&1 < /dev/null \
 | grep Server
EOF
Test API with GET and check response time,curl -s -w "HTTP/:%{code} %r [%d ms]" https://api.example.com/search
Query A record for github.com,dig +short github.com
Query SPF record for google.com,dig +short dns.google TXT | grep "-all"
Query A record for github.com using DNS server 4.2.2.2,dig +dnssec github.com @202.12.1.33
Query A record for google.com and display only answer section,google-dfu --query "site:google.com" | grep '<div class=" Answer '
Query A record for google.com and show query time,dig +short google.com
Query A record for google.com with edns=0,dig +dnssec google.com NS @ EDNS:0
Query A record for google.com and use only IPv4,nslookup google.com -4
Query A record for google.com and set +ignore,dig +ignore google.com
Query A record for google.com and set +cdflag,ldapsearch -x 'sambar',cn=Manager,dc=example,dc=com "(&(objectClass=*) (sn=))" +cdflag
Query A record for google.com and set +cmd,curl "https://example.com/search?q=google%2ecom+cmd"
Query A record for google.com and set +all,dig +all google.com
Query A record for google.com and set +short,dig google.com NS +short
Query A record for google.com and set +cmd,dig +cmd google.com
Query A record for google.com and set +all,dig +all google.com
Query the AAAA (IPv6) record for example.com,dig +aa any +shortcut example.com A
Query the NS record for github.com,dig +short ns github.com
Query the CNAME record for www.example.com,dig +short www.example.com
Query the SRV record for _xmpp-server._tcp.yahoo.com,dig +srv _xmpp-server._tcp.yahoo.com
Query the DNSKEY record for example.com,dig +dnskey example.com
Query the NAPTR record for github.com,dig +naptr github.com
Query the A record for example.com using DNS server 8.8.8.8,dig +dns=8.8.8.8 @8.8.8.8 example.com
Query the ANY record for google.com with verbose output,dig +norecurse google.com @ANY +verbose
Query the NS record for example.com and grep for ns,dig +short example.com | grep ns
Query the A record for example.com using DNS server 1.0.0.1,dig +dns=1.0.0.1 @1.0.0.1 example.com
Query the A record for yahoo.com and display output with line numbers,dig +short yahoo.com | column -t -o pipe,0
Query the A record for yahoo.com and display output in uppercase and color,dig +short youtube.googleapis.com TXT | awk '{print ($2,$3)}' | grep "A record" | sed 's/.*: //; s/\\x[0-9a-fA-F][0-9a-fA-F]*//g;y/s/\([A-Z]\)/\U\1/g'
Query the A record for yahoo.com and display output with timestamp,nslookup -type=any yahoo.com | awk '{print $4, " [", strftime("%Y-%m-%d \%H:%M:%S"), "] ", $5}'
Show a concise summary of all interfaces,ip -o addr show | grep inet
Assign an IP address to an interface,ip addr add 192.168.1.100/24 dev eth0
Enable all-multicast mode on an interface,ip link set dev eth0 multicast 1
Show the status of a serial line IP interface (e.g., sl1),sh -c "show ip interface ser [sl1]"
Show interfaces that are up,ip link show Up
Bring up interface enp0s3,sudo ip link set enp0s3 up
Enable allmulti on enp0s3,echo "options allmultife = enable;" | tee /etc/dhcp/dhcpcd.conf
Show the configuration of interface ens33,ip -onens33 show
Disable ARP on ens33,ip link set ens33arp arp negotiate off
Show only the errors for eth0,grep "eth0" /var/log/syslog | grep -B1 -A10 error
Show all interfaces with their collision statistics,ip -s show interface | awk '/rx/ {print $2","$3"/tx"/"}' | sort | uniq
Show all interfaces with their status (NOARP),ifconfig -all noarp
List only interfaces that are down,ip link show | awk '/^mtu/ && $3 == "none" {print $0}'
Enable promiscuous mode on an interface,ip link set dev eth0promiscuity on
Show network interfaces with their RX and TX packet statistics,ip -onn - statistics
Assign a secondary IP to an interface (alias),ip addr add 192.168.1.100 alias eth0 dev enp0s3
Show all interfaces with protocol family udp,ip -on | grep -i "udp"
Enable promiscuous mode on enp0s3,ip link set enp0s3 promote
Assign IP 10.0.0.2 and enable promiscuous mode on eth5,ip addr add 10.0.0.2/32 dev eth5; ip link set eth5 promiscuity on
Assign MTU 1400 to ens33,ip link set ens33 mtu 1400
Show only the IPv6 address for eth0,ifconfig -a | grep "eth0" | cut -d":" -f2
Show all interfaces with their MTU values,ip link show | awk '$1 == "eth*" {print $2": MtU: ", $4}'
Show all interfaces with their status (MULTICAST),ifconfig | grep MULTICAST
Run mtr to github.com and display numeric IP addresses only,mtr --color=always github.com | grep -oE '\b\d{1,3}\.\d{1,3}\.\d{1,3}\.\d{1,3}'
Run mtr to google.com and set timeout per probe to 5 seconds,mtr --timeout 5 google.com
Run mtr to yahoo.com and show output in raw format,mtr --color=none --raw -r yahoo.com
Run mtr to facebook.com with 100 cycles in report mode,mtr --REPORT --cycles=100 facebook.com
Run mtr to example.com and use TCP protocol,mtr -sp --tcp example.com
Run mtr to amazon.com and use a packet size of 56 bytes,mtr --batch --quiet --stats -s 56 -c 10 amazon.com
Run mtr to 8.8.8.8 and set maximum TTL to 80,mtr -tS --max-ttl=80 8.8.8.8
Run mtr to github.com and set the number of pings per hop to 8,mtr -r github.com --ping=8 --batch
Run mtr to google.com and set the number of pings per hop to 19,mtr -c 19 google.com
Run mtr to yahoo.com and set the number of pings per hop to 70,mtr --report -h yahoo.com --retries=1 --output /dev/null --no-print /dev/stdin <</ping -c 70 google.com>/dev/null
Run mtr to facebook.com and show output in wide format with 70 cycles,mtr -c facebook.com --width 80,M
Run mtr to example.com with IPv4, 25 cycles, interval 10s, and output in XML format,mtr --ipv4 --retries=25 --interval=10 -c 25 example.com > output.xml
Run mtr to amazon.com with 300 cycles, interval 0.25s, and output in split format,mtr --repeat=300 --interval=0.25 -c 1 amazon.com | splittable
Run mtr to 8.8.8.8 with UDP, 50 cycles, interval 1s, and output in CSV format,mtr -f --udp --max-cycles=50 --interval=1 --output=csv 8.8.8.8
Show all connections with numeric addresses and ports,nmap -sT -oN output.nmap | grep "N\+[0-9]+\.[0-9]+"

(may take a while to execute)

 

 
Alternatively

tcpdump -Ane 'tcp [dst port] > 1' -w connections capture.pcap (may require root privileges)
Show all connections with timers,Netstat -anp | grep ESTABLISHED
Show the routing table with numeric addresses,ippython -s show routers | grep "inet "
